q,e,i,om,w,ma,a
1.0308869999999999,0.3058,8.16,71.9,74.86,36.17,1.485
0.6280092,0.5788,7.79,110.7,97.78,348.18,1.491
0.25477140000000004,0.8843,21.16,197.54,193.39,334.06,2.202
1.1930338999999999,0.1247,38.88,211.86,120.12,247.02,1.363
0.6353980000000001,0.6365,10.98,205.96,239.23,77.63,1.748
1.1930379999999998,0.4412,6.63,51.08,287.37,317.28,2.135
0.9333551999999999,0.5956,24.49,18.21,48.05,28.63,2.308
0.37761360000000005,0.7634,25.49,358.41,252.5,174.74,1.596
1.2962797,0.4287,4.38,335.01,166.78,46.89,2.269
0.237744,0.8095,14.91,64.28,209.91,330.46,1.248
0.8385125000000001,0.3155,22.52,45.62,172.56,339.95,1.225
1.10607,0.195,19.5,36.11,97.65,94.05,1.374
0.7011684,0.6382,23.16,324.44,9.65,97.07,1.938
0.6102420000000001,0.4965,26.55,272.99,358.3,23.18,1.212
0.59114,0.4626,28.79,94.27,194.84,307.44,1.1
0.6387501999999999,0.5622,39.93,314.35,268.33,313.2,1.459
0.8548099999999998,0.5501,8.99,339.59,221.86,122.44,1.9
1.2387787000000001,0.1319,34.23,321.92,268.21,69.38,1.427
0.7092452000000001,0.6002,5.55,157.04,90.31,114.07,1.774
0.46374,0.607,12.9,37.09,3.05,106.12,1.18
0.44032,0.4625,25.66,155.86,253.41,77.34,0.8192
0.8312794000000001,0.3413,16.43,116.22,328.34,177.36,1.262
1.0303904000000002,0.2928,16.57,104.89,76.53,347.63,1.457
0.9479399999999999,0.6115,39.48,347.92,162.39,29.11,2.44
1.170673,0.1842,21.1,263.44,198.27,289.82,1.435
1.2223213,0.0747,6.79,30.96,192.7,100.61,1.321
1.1506703999999999,0.3521,31.59,116.41,272.63,47.54,1.776
0.36642892,0.5582,16.75,349.54,292.86,288.66,0.8294
1.1665605000000001,0.4939,3.76,29.37,312.37,292.32,2.305
0.09210963999999996,0.8949,25.74,333.7,324.35,92.23,0.8764
0.30529959999999995,0.7637,31.11,131.23,175.52,237.87,1.292
0.5835895999999999,0.6348,15.98,183.35,118.7,110.6,1.598
1.0396703999999999,0.4146,60.69,43.46,2.55,53.69,1.776
0.30899442,0.5331,26.46,155.75,197.85,64.08,0.6618
1.230344,0.3195,25.45,177.71,281.56,280.47,1.808
0.7097276,0.2931,5.24,25.52,280.91,20.68,1.004
1.0015584,0.6124,11.19,3.82,305.88,198.31,2.584
0.39648096,0.4768,32.14,358.12,16.98,342.42,0.7578
0.4213737999999999,0.8051,25.75,173.32,164.46,98.24,2.162
0.7293954,0.3613,20.24,43.98,4.74,222.29,1.142
0.7762285,0.3185,2.16,309.36,142.2,175.35,1.139
1.0188918000000002,0.5679,6.25,226.58,181.24,99.08,2.358
0.8316855,0.6049,11.92,327.9,136.29,160.19,2.105
1.2916287000000002,0.3817,8.25,20.31,227.93,312.84,2.089
0.9506964999999999,0.5645,18.69,270.32,280.75,356.85,2.183
1.1530517999999998,0.2878,22.18,207.09,16.35,214.14,1.619
0.7027019999999998,0.298,21.51,60.86,225.35,24.57,1.001
0.7361639999999999,0.532,13.16,55.87,144.41,105.73,1.573
0.9781939999999999,0.5429,25.32,43.8,127.67,62.46,2.14
1.007616,0.344,21.89,182.75,115.88,157.65,1.536
0.30063989999999996,0.7437,18.35,265.25,341.36,236.57,1.173
1.239705,0.0817,1.66,171.44,43.17,68.06,1.35
1.1829691999999998,0.3764,72.15,129.3,149.31,135.11,1.897
0.6677133000000001,0.6779,31.81,98.84,252.45,234.94,2.073
0.8351097,0.2537,12.85,270.87,0.06,284.66,1.119
0.6893678000000001,0.3333,7.92,353.68,271.93,100.72,1.034
1.1436404000000002,0.3858,46.99,149.53,346.25,316.88,1.862
1.2677692,0.3278,4.73,111.15,110.65,227.18,1.886
1.019838,0.4517,26.05,173.53,3.58,310.97,1.86
0.19996199999999995,0.8413,23.26,102.72,291.47,229.23,1.26
0.5384315,0.7017,22.28,108.34,38.01,90.58,1.805
0.34176340000000005,0.8702,5.96,84.59,302.36,46.62,2.633
0.9801624000000001,0.3112,9.32,83.25,337.91,318.06,1.423
0.784784,0.5688,4.86,197.19,30.9,62.61,1.82
0.7260329999999999,0.461,2.52,126.8,42.72,202.32,1.347
0.877728,0.508,53.2,357.08,225.63,179.0,1.784
0.49864896,0.4816,19.03,12.82,199.08,198.25,0.9619
1.067857,0.297,20.66,245.43,257.37,158.18,1.519
1.0614213000000001,0.2413,2.87,91.6,101.47,327.41,1.399
0.5605754,0.5501,17.66,291.49,304.17,139.2,1.246
0.642524,0.5795,2.73,316.23,31.38,219.33,1.528
1.0104337,0.4439,28.88,259.1,300.63,233.4,1.817
1.022787,0.451,11.47,234.6,270.88,157.73,1.863
0.19997519999999994,0.8282,28.54,251.45,0.88,352.1,1.164
1.093903,0.4503,10.93,203.92,0.77,232.91,1.99
0.8066536799999999,0.1768,6.88,8.67,331.8,232.44,0.9799
0.55877688,0.4276,2.47,81.34,272.65,192.97,0.9762
1.1890053,0.5023,31.95,151.01,7.59,297.53,2.389
0.540969,0.3695,16.6,234.23,94.16,143.24,0.858
0.2203492,0.8022,2.35,51.88,317.77,219.5,1.114
0.39951359999999997,0.5665,30.14,262.9,25.36,244.02,0.9216
0.29935979999999995,0.7246,34.04,38.84,308.12,263.23,1.087
0.6870864,0.3224,30.1,174.67,173.39,234.72,1.014
0.5646515999999999,0.6268,9.2,187.49,247.68,230.81,1.513
0.46727909999999995,0.529,22.55,40.81,8.32,322.97,0.9921
0.9426710999999999,0.5289,2.35,306.99,2.27,161.95,2.001
0.7530488000000001,0.5363,7.19,200.62,127.41,78.45,1.624
1.2295058,0.4847,13.32,144.21,192.14,238.22,2.386
1.2676026,0.5083,18.9,151.53,159.93,40.6,2.578
1.0615999999999999,0.4692,33.07,100.32,270.18,115.89,2.0
0.17946040000000005,0.8502,19.14,304.01,224.52,70.36,1.198
1.195319,0.3486,10.99,143.62,291.03,96.44,1.835
1.0927185,0.3445,28.25,226.38,160.54,251.06,1.667
1.120056,0.4576,6.07,96.63,324.34,357.33,2.065
1.0429768,0.1548,16.28,191.82,29.33,256.82,1.234
1.1498310999999999,0.5633,23.4,219.18,267.99,307.93,2.633
1.1830158,0.2933,16.65,150.15,122.42,316.02,1.674
1.089126,0.3439,20.49,341.98,192.27,140.0,1.66
1.1945973,0.3877,41.03,228.97,229.04,195.5,1.951
1.2686955000000002,0.5111,5.48,292.13,114.03,18.0,2.595
0.7749984,0.6064,2.66,181.24,89.31,99.51,1.969
1.26594,0.3508,8.16,163.79,44.23,164.96,1.95
0.5739048,0.7298,4.99,177.08,88.81,202.55,2.124
1.0758296999999999,0.3523,17.31,181.71,242.2,285.12,1.661
0.8336448,0.5764,35.58,195.93,47.07,119.8,1.968
0.20288519999999996,0.8838,43.57,144.5,260.68,256.7,1.746
1.2725423999999999,0.4168,11.11,285.17,323.63,105.38,2.182
0.8821049999999999,0.187,62.1,0.99,104.96,185.43,1.085
1.0123696,0.5256,11.62,58.17,183.57,208.99,2.134
1.1071386,0.3286,13.87,2.78,142.03,110.78,1.649
0.7528811999999999,0.6548,21.04,217.48,135.73,103.5,2.181
0.8788689,0.5541,27.14,315.64,57.95,62.9,1.971
1.0106146,0.2898,55.89,171.13,186.42,334.14,1.423
0.8949388,0.5334,8.79,288.8,8.22,71.27,1.918
0.629508,0.7492,39.41,159.21,199.47,247.75,2.51
0.6202404,0.5887,4.22,223.98,90.99,93.27,1.508
0.33348252000000006,0.6556,36.26,208.86,43.92,335.94,0.9683
0.784904,0.5214,13.04,41.99,232.48,83.38,1.64
1.2523368,0.4126,8.23,8.74,213.68,318.91,2.132
1.1747168,0.5552,11.09,174.38,100.91,278.89,2.641
1.1240592,0.4416,38.15,172.16,115.13,222.21,2.013
0.8685417,0.3981,3.45,268.81,81.0,29.13,1.443
0.7477921999999999,0.4857,19.58,359.3,68.94,55.07,1.454
0.66124152,0.2716,7.25,315.23,336.58,50.68,0.9078
0.6095362000000001,0.5618,13.32,213.37,128.35,347.81,1.391
1.2686491999999998,0.5268,12.35,33.68,190.44,243.48,2.681
0.68457568,0.2084,16.72,96.46,16.59,345.68,0.8648
0.7221834,0.7141,3.42,353.65,85.41,165.81,2.526
0.8247224,0.7064,6.67,129.86,158.58,124.91,2.809
0.715786,0.366,2.68,163.64,188.15,317.63,1.129
1.0066472,0.5528,4.93,205.71,120.34,145.56,2.251
0.5215696,0.6398,10.93,98.55,260.11,150.36,1.448
0.5747420000000001,0.573,0.15,122.19,39.35,96.63,1.346
0.22912238000000001,0.7391,13.43,280.03,353.14,138.32,0.8782
0.5985965999999999,0.4974,2.02,314.43,134.95,340.15,1.191
0.8491251999999999,0.4148,15.23,229.02,101.6,282.83,1.451
0.650134,0.654,7.14,178.18,284.55,78.83,1.879
1.0476018,0.2314,15.95,1.9,137.39,264.39,1.363
0.5540415999999999,0.5232,5.15,221.94,319.24,299.0,1.162
0.602761,0.641,41.56,141.76,222.47,351.81,1.679
1.15544,0.495,2.97,29.76,174.3,261.64,2.288
0.50603571,0.4557,28.58,52.88,278.03,257.51,0.9297
0.4725871000000001,0.6809,8.73,18.52,343.98,223.13,1.481
1.0525278,0.4569,27.08,8.17,235.42,229.72,1.938
1.1251919999999997,0.187,55.3,358.69,280.23,62.54,1.384
0.8475599,0.3933,13.23,114.86,333.08,143.46,1.397
0.8869545999999999,0.2367,25.01,57.85,240.8,179.38,1.162
0.27369809999999994,0.7959,31.43,213.05,233.44,53.55,1.341
0.495681,0.619,41.11,21.38,262.9,194.05,1.301
0.19980423000000005,0.7807,7.77,69.21,213.74,126.2,0.9111
1.1792405,0.4355,40.33,116.54,1.0,182.78,2.089
0.8263727999999999,0.6744,6.18,64.49,142.24,191.98,2.538
0.6097506,0.5306,35.97,311.9,9.38,183.49,1.299
0.8675327999999999,0.5904,41.23,328.89,297.96,46.97,2.118
0.687852,0.614,9.68,75.54,330.5,201.95,1.782
0.9303074999999998,0.4025,21.65,12.04,270.84,136.39,1.557
1.2167936,0.5232,26.98,226.65,272.37,200.73,2.552
0.8851038999999999,0.6461,28.41,142.36,218.5,204.51,2.501
0.6807211000000001,0.4497,34.7,112.53,288.4,322.14,1.237
0.6490792,0.6392,10.54,283.79,291.2,94.46,1.799
0.70080815,0.2139,50.2,317.68,244.28,182.34,0.8915
0.5923246000000001,0.5811,10.09,211.46,30.38,72.97,1.414
1.0332400000000002,0.48,6.69,325.74,173.06,202.65,1.987
0.5404924999999999,0.7425,10.48,274.54,246.13,23.61,2.099
0.9126672,0.4669,1.92,277.39,44.65,294.45,1.712
1.1920083,0.5667,9.0,139.85,219.44,311.82,2.751
1.2079043999999999,0.3421,15.47,314.42,215.09,221.88,1.836
0.3386429999999999,0.809,31.03,2.58,9.79,95.72,1.773
0.6109716,0.7587,46.53,89.71,73.18,123.18,2.532
0.9340955,0.4515,4.64,144.37,197.97,349.49,1.703
1.1869722,0.3471,2.73,214.24,23.77,228.17,1.818
0.8476024999999999,0.3603,4.97,142.87,80.82,6.22,1.325
0.6321182,0.5898,12.12,145.34,222.2,161.0,1.541
1.016253,0.4623,44.19,346.16,319.43,19.14,1.89
0.566159,0.5321,49.06,13.09,347.14,288.19,1.21
1.2904024,0.2964,23.62,172.57,126.36,155.62,1.834
0.5208714,0.7186,10.09,67.63,341.64,202.98,1.851
1.0416105,0.5485,3.25,212.94,98.44,11.12,2.307
0.8086871999999999,0.4648,14.57,132.66,357.56,9.57,1.511
0.9627220000000001,0.486,14.42,10.88,217.3,146.38,1.873
0.5520812,0.4907,11.58,247.77,258.2,130.23,1.084
0.5307665,0.6887,8.75,34.04,99.67,110.9,1.705
0.7365732,0.5917,29.77,196.23,322.7,143.73,1.804
0.6378684000000001,0.4724,8.29,90.66,184.23,316.46,1.209
0.7545639999999999,0.5613,28.83,222.71,280.99,55.57,1.72
0.8730547,0.4089,7.16,320.09,215.2,133.71,1.477
0.569615,0.6921,17.75,331.65,24.98,117.79,1.85
0.4249971999999999,0.8354,20.83,61.7,356.4,359.87,2.582
0.49692479999999994,0.5803,36.83,53.48,277.15,202.85,1.184
1.2393480000000001,0.4588,7.18,58.65,300.61,255.8,2.29
0.6604585,0.4023,1.42,152.67,228.86,77.69,1.105
0.7917344999999999,0.4915,15.9,357.84,176.1,358.88,1.557
0.5812652,0.4506,16.18,159.58,191.35,179.33,1.058
0.815199,0.6471,22.96,339.1,338.26,146.46,2.31
0.5980844,0.4548,19.29,29.58,318.66,217.97,1.097
0.8238856,0.4908,4.1,182.76,190.62,87.28,1.618
1.0144624,0.3164,15.53,15.1,68.68,106.13,1.484
0.4819199999999999,0.68,9.82,132.98,189.99,84.48,1.506
1.1544555,0.3229,5.63,245.47,269.63,159.91,1.705
0.5100154,0.6638,10.32,104.07,309.01,353.47,1.517
0.8215414999999999,0.3485,30.38,226.18,44.77,282.05,1.261
0.16256249999999992,0.8725,28.66,19.71,207.6,192.51,1.275
1.2037025000000001,0.4085,6.62,14.82,275.92,303.63,2.035
0.556076,0.7377,4.19,64.34,355.29,277.72,2.12
0.8118006000000001,0.4826,2.08,226.59,138.7,240.6,1.569
1.1234524000000001,0.4668,9.24,260.54,352.52,294.74,2.107
1.121063,0.2415,18.52,144.37,278.02,135.63,1.478
1.2003747,0.2139,41.97,214.85,353.27,240.28,1.527
1.0184019999999998,0.5721,7.57,356.84,47.61,279.67,2.38
1.0542992,0.2528,37.75,139.53,262.93,113.0,1.411
0.46973699999999996,0.799,56.19,185.37,185.37,167.02,2.337
1.2974148,0.2828,6.14,138.79,240.42,141.96,1.809
1.2149028000000002,0.4828,4.07,341.68,352.73,155.87,2.349
0.9308658000000001,0.6174,9.69,107.57,237.83,35.03,2.433
1.169538,0.4444,47.5,190.14,59.41,111.29,2.105
1.175994,0.289,12.85,71.61,275.97,90.2,1.654
1.255263,0.2299,29.44,214.94,123.49,215.78,1.63
1.2524598,0.4343,25.73,42.23,261.64,287.98,2.214
1.0854215999999999,0.3516,58.88,102.69,208.15,164.47,1.674
1.1338181,0.4629,40.01,124.22,243.47,78.13,2.111
1.1507171,0.3243,16.24,173.37,246.4,313.26,1.703
0.7496550000000001,0.595,6.06,153.18,322.39,207.91,1.851
0.5624872,0.6882,24.73,244.72,141.05,241.28,1.804
0.4824571,0.7157,16.81,151.26,332.19,150.05,1.697
1.1533559999999998,0.4648,9.75,143.93,174.58,3.03,2.155
0.9196831999999999,0.5936,23.15,235.54,140.01,203.61,2.263
1.1996865,0.5245,7.52,118.7,234.3,309.31,2.523
0.9599816,0.4196,27.75,157.45,95.66,209.98,1.654
1.1184249,0.4073,54.44,222.55,19.46,93.84,1.887
0.8829026,0.2138,26.06,161.22,102.07,7.4,1.123
1.1919844,0.4788,25.27,81.17,220.71,215.08,2.287
1.2774156,0.4053,8.22,162.11,137.67,61.46,2.148
1.1295131999999999,0.5123,7.37,140.15,181.39,245.59,2.316
0.9015894,0.4627,1.09,346.52,21.58,58.37,1.678
0.29877432000000004,0.6646,7.22,61.85,193.66,44.86,0.8908
1.1412517999999998,0.5973,4.55,66.72,342.97,89.68,2.834
0.71115891,0.2839,23.75,175.23,349.78,307.53,0.9931
1.1480358,0.2766,17.23,309.27,351.56,144.85,1.587
0.6112594,0.6606,5.28,52.82,280.26,83.22,1.801
1.0542618000000001,0.5546,4.85,304.8,60.86,172.24,2.367
0.40474760000000004,0.6666,13.01,175.11,198.66,46.8,1.214
0.5755020599999999,0.3582,16.21,344.33,356.88,219.46,0.8967
1.0129979999999998,0.187,20.05,213.53,148.68,304.85,1.246
0.8462972,0.5583,7.11,114.18,331.42,119.05,1.916
0.61094626,0.3449,26.8,183.92,35.85,9.25,0.9326
0.4668608000000001,0.5709,2.13,217.83,278.84,292.05,1.088
0.5970228,0.318,21.81,46.36,170.73,313.66,0.8754
1.1305842,0.3967,11.93,256.56,245.81,219.04,1.874
0.8409747999999999,0.3516,15.27,131.97,279.33,286.24,1.297
1.177632,0.4432,43.14,149.73,103.01,314.36,2.115
0.9709506,0.1949,10.84,157.6,29.9,172.6,1.206
1.1590260000000001,0.5868,4.06,206.14,78.98,39.76,2.805
0.963519,0.191,5.87,251.3,211.6,24.02,1.191
1.0136346,0.2806,18.94,208.5,140.88,126.09,1.409
0.9633231,0.5353,1.43,235.31,123.21,10.87,2.073
1.0532234999999999,0.6115,27.51,311.09,271.49,183.95,2.711
0.36290579999999995,0.7729,5.89,120.0,4.17,283.64,1.598
1.14125,0.375,22.43,171.92,234.3,227.74,1.826
0.7034112,0.6947,5.19,327.75,319.16,329.81,2.304
0.9619543,0.5859,19.16,27.68,58.77,254.5,2.323
0.6095988000000001,0.4366,17.34,202.32,346.79,290.67,1.082
0.297597,0.7378,40.13,206.83,302.54,207.33,1.135
1.217816,0.236,20.18,234.39,40.94,67.72,1.594
0.5159051,0.411,2.71,109.87,201.27,67.82,0.8759
0.47502084,0.3586,6.88,70.21,247.71,148.78,0.7406
0.9674172000000001,0.4782,0.4,215.15,19.18,88.13,1.854
0.82958616,0.1238,22.32,331.14,46.11,323.47,0.9468
0.5659623,0.5311,1.4,108.93,314.49,303.67,1.207
0.7047773999999999,0.4814,13.94,41.66,247.01,237.88,1.359
1.2504335999999998,0.4472,5.46,217.41,53.82,289.07,2.262
0.8730228,0.2382,22.21,80.18,353.55,150.44,1.146
0.4976223000000001,0.5529,35.27,83.74,31.78,7.15,1.113
1.1100603,0.1183,31.86,245.64,66.88,127.75,1.259
0.7974666000000001,0.3574,50.71,80.85,285.25,238.11,1.241
0.5466592800000001,0.3736,51.18,124.41,7.65,258.62,0.8727
0.9601727999999999,0.3022,38.15,344.34,220.72,207.18,1.376
1.1148988,0.5756,14.28,329.87,145.5,86.64,2.627
0.9352500000000001,0.25,13.75,333.29,133.29,89.21,1.247
1.0807161,0.3517,15.89,200.32,248.19,196.53,1.667
1.2469350000000001,0.515,7.88,153.41,312.2,167.35,2.571
0.5135317,0.5717,29.24,13.01,167.4,29.73,1.199
0.85575,0.5436,14.77,76.13,40.97,299.2,1.875
0.50268528,0.4224,32.23,29.78,187.41,237.98,0.8703
0.7746827000000001,0.6351,2.19,333.2,152.1,119.01,2.123
1.0859875,0.4875,20.69,66.22,271.86,170.98,2.119
0.5648416,0.6816,6.39,329.81,187.38,195.9,1.774
1.2199054,0.5037,39.22,264.32,159.11,324.16,2.458
1.1606595,0.4995,11.85,60.73,330.1,168.22,2.319
1.2782980000000002,0.426,10.03,332.01,163.81,292.03,2.227
1.0087578000000001,0.2323,7.26,64.93,339.13,65.2,1.314
0.4546762,0.7437,9.07,159.69,78.94,171.99,1.774
1.1254761,0.1493,21.27,122.41,297.75,0.25,1.323
1.2800937,0.0863,20.19,357.89,198.74,190.89,1.401
0.4637724,0.5753,6.5,341.16,46.01,3.14,1.092
1.1977896,0.5352,6.16,36.51,67.4,190.93,2.577
0.9953234999999999,0.2373,47.49,216.9,301.24,51.97,1.305
0.7956032000000001,0.3392,7.95,281.83,205.18,20.57,1.204
0.6107155,0.5195,8.65,170.49,356.16,247.78,1.271
0.814524,0.382,10.3,284.19,291.28,273.75,1.318
1.124608,0.618,42.65,112.98,289.11,111.16,2.944
0.9284159999999999,0.544,17.09,311.58,326.06,224.24,2.036
0.7942042000000001,0.4886,30.4,177.61,351.5,323.1,1.553
1.0128834,0.4741,1.68,285.3,186.43,34.04,1.926
1.1838528,0.0514,3.55,8.41,284.73,323.06,1.248
1.1597949,0.4537,19.98,216.52,124.98,51.17,2.123
0.9908914999999999,0.4455,9.94,58.62,27.66,42.92,1.787
0.8951188999999999,0.3683,10.62,213.37,254.56,308.81,1.417
0.36165528,0.5464,27.15,69.69,208.52,322.15,0.7973
0.8233356,0.3652,11.86,247.85,294.48,199.23,1.297
0.979232,0.569,9.28,247.82,322.37,93.67,2.272
0.8425368000000001,0.5878,7.6,87.39,117.71,120.1,2.044
1.0622239,0.6351,14.54,278.05,240.58,105.87,2.911
0.8660129,0.2033,11.5,212.84,43.92,291.05,1.087
0.859856,0.2952,48.78,157.75,110.52,296.5,1.22
0.9817249999999998,0.465,16.29,179.12,44.32,212.3,1.835
0.30334528,0.6017,20.28,203.57,148.33,236.19,0.7616
0.8940288000000001,0.3348,6.97,201.74,135.14,166.98,1.344
1.2520491999999999,0.5349,35.22,169.9,352.37,308.73,2.692
1.1910959999999997,0.4408,9.0,95.62,201.0,284.4,2.13
0.8742562,0.6449,5.81,32.34,77.64,198.5,2.462
0.4424896000000001,0.6668,56.32,247.04,155.65,271.26,1.328
0.4952649,0.4345,5.42,259.43,222.21,86.77,0.8758
0.861315,0.369,4.19,259.86,275.33,196.97,1.365
0.6658977,0.5467,1.67,328.84,260.04,334.73,1.469
1.0467522999999999,0.4511,34.49,18.13,46.16,324.64,1.907
0.7322924,0.3698,23.12,332.11,198.66,102.49,1.162
1.1069033999999998,0.5713,4.64,41.5,82.64,358.26,2.582
0.789958,0.4716,5.06,29.77,349.72,152.8,1.495
0.49170859999999994,0.6882,20.63,52.46,281.42,192.49,1.577
1.1555676999999998,0.5219,40.81,148.92,60.75,162.16,2.417
0.8995770000000001,0.4105,7.2,114.34,180.94,227.06,1.526
0.5023238999999999,0.3221,25.62,103.88,252.93,241.09,0.741
1.2061447,0.5433,9.82,326.68,283.09,259.21,2.641
0.7554938999999999,0.5191,29.5,65.61,278.98,8.82,1.571
0.8482648,0.4728,2.95,268.48,353.71,343.35,1.609
0.8349567999999999,0.6966,44.65,193.42,190.64,131.61,2.752
0.33540480000000006,0.7412,41.53,272.14,244.28,269.08,1.296
1.2439494,0.5046,13.07,211.48,211.99,328.07,2.511
0.7934424,0.3544,10.39,241.02,245.9,139.41,1.229
0.65388676,0.2099,8.54,273.74,326.95,324.84,0.8276
1.2492381,0.2479,16.11,283.71,165.04,96.97,1.661
0.8948016,0.4082,11.03,345.63,189.64,163.98,1.512
0.785991,0.2919,44.06,38.32,91.04,257.89,1.11
0.8889928,0.4536,4.6,202.21,2.58,137.05,1.627
0.27884120000000007,0.8603,34.61,28.83,10.32,343.23,1.996
0.7122492,0.2791,4.67,342.91,56.19,38.32,0.988
1.0042704,0.4096,18.28,214.42,232.83,353.71,1.701
0.8648639999999999,0.136,13.65,38.44,279.6,29.98,1.001
0.9609487999999999,0.4232,2.26,67.76,270.24,305.6,1.666
1.287688,0.3926,5.46,72.08,248.92,62.97,2.12
1.2770370000000002,0.3962,4.88,235.97,76.66,77.78,2.115
0.9365504000000001,0.5648,19.94,295.1,326.33,42.54,2.152
1.1753907,0.4161,48.92,144.98,179.09,244.66,2.013
1.195873,0.2054,6.48,272.57,74.31,108.86,1.505
0.981912,0.247,16.11,0.95,67.2,220.33,1.304
0.33678450000000004,0.4546,2.95,211.16,5.41,42.02,0.6175
1.2134166,0.2542,13.01,140.64,42.99,320.38,1.627
1.0029160000000001,0.3612,19.17,138.93,72.95,127.87,1.57
0.8815240000000001,0.468,6.63,218.97,203.02,344.84,1.657
0.70329771,0.2833,34.84,23.52,205.51,278.93,0.9813
0.991112,0.542,6.49,349.13,139.74,319.07,2.164
1.1788931999999999,0.4486,6.81,23.25,263.38,100.06,2.138
1.1367135,0.5047,5.18,170.92,144.75,238.94,2.295
1.0010898000000001,0.5194,32.29,32.2,48.39,84.26,2.083
1.2307083,0.5477,12.62,63.47,236.49,251.25,2.721
0.5905788000000001,0.7996,25.39,184.17,330.17,12.03,2.947
0.7128439999999999,0.626,2.13,75.48,120.48,279.36,1.906
0.29195399999999994,0.8818,10.51,48.26,144.16,356.08,2.47
1.1781008000000002,0.4056,8.16,329.85,177.46,204.29,1.982
0.5298575999999999,0.6034,8.27,87.68,115.44,12.72,1.336
0.8745750000000001,0.5125,6.09,165.11,4.74,180.69,1.794
0.452319,0.5835,17.28,208.08,61.73,122.79,1.086
1.2472152,0.1663,9.95,17.36,297.39,334.1,1.496
1.0069212,0.3108,17.08,226.65,321.97,255.53,1.461
1.0184075,0.2025,25.03,6.51,48.53,29.69,1.277
0.7614909999999999,0.7037,2.81,74.16,130.55,230.97,2.57
1.280594,0.2046,19.57,267.37,284.41,167.33,1.61
0.46367149999999996,0.6995,7.22,341.29,17.22,108.63,1.543
1.2333158,0.2466,8.47,239.36,256.77,146.35,1.637
1.281448,0.533,9.6,317.28,124.71,153.54,2.744
0.997672,0.311,28.0,137.23,211.38,104.04,1.448
1.1093821,0.2687,4.01,100.74,227.33,274.84,1.517
1.077612,0.3946,10.42,272.91,313.97,171.13,1.78
1.139281,0.1134,50.06,134.74,20.15,267.72,1.285
1.0952369999999998,0.5671,10.6,316.28,209.09,298.45,2.53
0.555522,0.557,57.23,120.18,171.81,229.81,1.254
0.757125,0.6635,5.72,288.1,31.48,245.33,2.25
1.2623809,0.3863,2.62,169.35,78.9,38.17,2.057
0.6856444999999999,0.3501,1.97,299.52,24.07,28.85,1.055
0.7312062999999999,0.4247,11.54,124.28,259.24,5.61,1.271
0.7066778,0.4838,20.7,342.77,306.71,177.4,1.369
0.48488000000000003,0.582,13.81,137.58,155.35,74.51,1.16
0.5467808000000001,0.6144,0.65,127.22,259.5,131.61,1.418
1.1798595,0.4859,10.25,347.7,9.56,281.83,2.295
0.9055866000000001,0.5206,5.44,104.71,221.54,142.49,1.889
0.3475848,0.6988,42.4,89.42,186.37,129.08,1.154
1.2562972000000001,0.4922,4.18,28.64,29.51,55.48,2.474
1.2767372000000001,0.4622,7.58,269.61,357.58,41.52,2.374
0.8648990000000001,0.5345,4.93,335.55,125.85,64.81,1.858
0.8925070000000002,0.6315,8.57,178.06,243.06,94.23,2.422
1.2169619999999999,0.3404,10.53,203.08,196.38,227.76,1.845
0.8537024999999999,0.5975,3.83,100.83,42.79,12.57,2.121
0.21144239999999997,0.7992,45.11,88.6,299.22,311.81,1.053
1.2803312,0.2996,24.7,27.1,267.66,37.05,1.828
1.2238155,0.2737,35.19,218.58,253.76,74.94,1.685
0.8510774999999999,0.3765,8.67,358.66,289.79,175.0,1.365
1.2800301,0.3107,36.91,111.59,338.64,116.22,1.857
0.8614502,0.4527,13.06,200.73,150.37,174.66,1.574
0.3894560000000001,0.6768,21.97,190.06,161.15,168.66,1.205
0.7966387,0.6723,7.77,261.47,54.69,10.8,2.431
0.8297566200000001,0.1354,30.0,329.79,347.09,29.39,0.9597
0.9185544000000001,0.3226,6.04,110.85,243.91,138.84,1.356
0.49887387999999994,0.3908,40.86,69.38,306.91,112.91,0.8189
1.090125,0.5725,24.69,302.85,21.43,248.36,2.55
0.44789850000000003,0.7935,8.04,27.16,36.7,250.21,2.169
1.15155,0.2323,18.7,254.41,130.41,2.37,1.5
0.8478275,0.3825,13.09,130.05,63.74,199.56,1.373
1.2559335000000003,0.5115,26.22,257.22,91.33,220.38,2.571
1.1816712,0.3871,12.85,35.08,287.57,225.72,1.928
0.7921824,0.5704,43.08,268.9,273.75,72.82,1.844
1.1218919,0.5889,16.75,202.09,203.9,82.19,2.729
1.1884468,0.5354,30.15,194.47,235.0,209.44,2.558
0.37024200000000007,0.693,12.62,290.52,201.57,351.95,1.206
1.1829818,0.1914,10.72,204.91,126.62,183.0,1.463
0.273467,0.8055,21.57,288.39,224.33,78.72,1.406
1.149066,0.3772,26.96,223.47,173.21,313.17,1.845
0.2702736000000001,0.8904,29.89,225.51,19.96,329.51,2.466
0.6299280000000002,0.688,6.22,259.69,217.08,45.58,2.019
1.2244097999999999,0.4529,3.98,304.65,56.21,148.32,2.238
1.1227496,0.4694,4.21,193.35,91.24,3.12,2.116
1.0544208000000002,0.4864,4.09,325.74,105.45,348.82,2.053
